timeframe,lumo+1-lumo_gap
363,0.5659999999999998
364,0.5650999999999997
365,0.5641000000000003
366,0.5630999999999999
367,0.5620000000000003
368,0.5608999999999997
369,0.5599000000000003
370,0.5586999999999995
371,0.5575000000000006
372,0.5563999999999996
373,0.5552000000000001
374,0.5540000000000003
375,0.5528
376,0.5515999999999996
377,0.5503
378,0.5491000000000001
379,0.5479000000000003
380,0.5465000000000004
381,0.5452999999999997
382,0.5440000000000005
383,0.5428000000000002
384,0.5414000000000003
385,0.5401000000000002
386,0.5388000000000002
387,0.5375999999999999
388,0.5363000000000002
389,0.5350000000000001
390,0.5338000000000003
391,0.5326
392,0.5314000000000001
393,0.5301999999999998
394,0.5290000000000004
395,0.5280000000000005
396,0.5268999999999999
397,0.5257999999999998
398,0.5247999999999999
399,0.5239000000000003
400,0.5229999999999997
401,0.5221999999999998
402,0.5213999999999999
403,0.5207999999999999
404,0.5199999999999996
405,0.5194000000000001
406,0.5187000000000004
407,0.5181
408,0.5174000000000003
409,0.5167999999999995
410,0.5161999999999995
411,0.5156000000000001
412,0.5148000000000001
413,0.5139999999999998
414,0.5133000000000001
415,0.5125000000000002
416,0.5117999999999996
417,0.5109999999999997
418,0.5103
419,0.5095000000000001
420,0.5087999999999999
421,0.5082999999999998
422,0.5077000000000003
423,0.5071999999999997
424,0.5068999999999999
425,0.5065999999999997
426,0.5062999999999995
427,0.5061000000000004
428,0.5059999999999998
429,0.5061000000000004
430,0.5061000000000004
431,0.5061999999999998
432,0.5063999999999997
433,0.5066999999999995
434,0.5070000000000001
435,0.5074000000000005
436,0.5077000000000003
437,0.5082
438,0.5087000000000002
439,0.5092999999999996
440,0.5100000000000002
441,0.5106000000000002
442,0.5112999999999999
443,0.5120000000000005
444,0.5127000000000002
445,0.5133999999999999
446,0.5142000000000002
447,0.5150000000000001
448,0.5156999999999998
449,0.5164999999999997
450,0.5172999999999996
451,0.5181000000000004
452,0.5187999999999997
453,0.5195000000000003
454,0.5202
455,0.5210000000000004
456,0.5216000000000003
457,0.5223
458,0.5228999999999999
459,0.5234000000000001
460,0.524
461,0.5244999999999997
462,0.5248999999999997
463,0.5253000000000001
464,0.5257000000000005
465,0.5260000000000002
466,0.5262000000000002
467,0.5262999999999995
468,0.5266000000000002
469,0.5265999999999997
470,0.5266000000000002
471,0.5265
472,0.5265000000000004
473,0.5263
474,0.5261
475,0.5258000000000003
476,0.5253999999999999
477,0.5249999999999999
478,0.5245000000000002
479,0.5239000000000003
480,0.5232999999999999
481,0.5226000000000002
482,0.5219
483,0.5209999999999999
484,0.5202
485,0.5191999999999997
486,0.5181000000000004
487,0.5171000000000001
488,0.516
489,0.5146999999999999
490,0.5135000000000001
491,0.5122
492,0.5108000000000001
493,0.5093999999999999
494,0.508
495,0.5065999999999997
496,0.5049999999999999
497,0.5034999999999998
498,0.5019
499,0.5004
500,0.4987999999999997
501,0.4972000000000003
502,0.4955000000000003
503,0.4940000000000002
504,0.4923000000000002
505,0.49069999999999947
506,0.4891000000000001
507,0.48740000000000006
508,0.4857999999999998
509,0.48419999999999996
510,0.48260000000000014
511,0.48099999999999987
512,0.47940000000000005
513,0.4777999999999998
514,0.47619999999999996
515,0.47460000000000013
516,0.4731000000000001
517,0.47150000000000025
518,0.46999999999999975
519,0.4684999999999997
520,0.46679999999999966
521,0.46530000000000005
522,0.46379999999999955
523,0.4621999999999997
524,0.4607000000000001
525,0.45909999999999984
526,0.4574999999999996
527,0.4559000000000002
528,0.4542999999999999
529,0.45270000000000055
530,0.45100000000000007
531,0.4492999999999996
532,0.44760000000000044
533,0.44579999999999975
534,0.44399999999999995
535,0.44220000000000015
536,0.44039999999999946
537,0.43859999999999966
538,0.43669999999999964
539,0.4346999999999994
540,0.4328000000000003
541,0.43089999999999984
542,0.4288999999999996
543,0.4269000000000003
544,0.4248999999999996
545,0.4229000000000003
546,0.4209000000000005
547,0.4189999999999996
548,0.41690000000000005
549,0.41500000000000004
550,0.41300000000000026
551,0.41110000000000024
552,0.40920000000000023
553,0.40740000000000043
554,0.4054999999999995
555,0.4036999999999997
556,0.4019999999999997
557,0.4001999999999999
558,0.39860000000000007
559,0.39700000000000024
560,0.3955999999999995
561,0.3940999999999999
562,0.3926999999999996
563,0.39139999999999997
564,0.3900999999999999
565,0.3888999999999996
566,0.3877999999999995
567,0.3867999999999996
568,0.38589999999999947
569,0.38500000000000023
570,0.3843000000000001
571,0.3835000000000002
572,0.383
573,0.38249999999999984
574,0.3820000000000001
575,0.3817000000000004
576,0.3814999999999995
577,0.3813
578,0.3812000000000002
579,0.38119999999999976
580,0.3813
581,0.3814000000000002
582,0.38169999999999993
583,0.3819999999999997
584,0.3824000000000001
585,0.3828999999999998
586,0.3833999999999995
587,0.38399999999999945
588,0.3846000000000003
589,0.3854000000000002
590,0.38610000000000033
591,0.38700000000000045
592,0.3878999999999997
593,0.3887999999999998
594,0.3897999999999997
595,0.3906999999999998
596,0.39170000000000016
597,0.39280000000000026
598,0.39380000000000015
599,0.39490000000000025
600,0.39600000000000035
601,0.3971
602,0.3980999999999999
603,0.39919999999999956
604,0.40020000000000033
605,0.40129999999999955
606,0.4022999999999999
607,0.4033000000000002
608,0.40429999999999966
609,0.40529999999999955
610,0.4062000000000001
611,0.4070999999999998
612,0.4079999999999999
613,0.40890000000000004
614,0.40969999999999995
615,0.4105000000000003
616,0.41119999999999957
617,0.4119999999999995
618,0.41270000000000007
619,0.41339999999999977
620,0.41400000000000015
621,0.4146000000000001
622,0.41519999999999957
623,0.41579999999999995
624,0.4163000000000001
625,0.41679999999999984
626,0.4173
627,0.4176999999999995
628,0.41810000000000036
629,0.4184000000000001
630,0.4186999999999994
631,0.4189999999999996
632,0.4191999999999996
633,0.41940000000000044
634,0.41949999999999976
635,0.41949999999999976
636,0.41949999999999976
637,0.4195000000000002
638,0.4192999999999998
639,0.41910000000000025
640,0.41890000000000027
641,0.4185000000000003
642,0.41810000000000036
643,0.41769999999999996
644,0.4170999999999996
645,0.41659999999999986
646,0.4161000000000006
647,0.4154
648,0.4147000000000003
649,0.4139999999999997
650,0.41339999999999977
651,0.4126000000000003
652,0.4118999999999997
653,0.4110999999999998
654,0.4104000000000001
655,0.40969999999999995
656,0.40890000000000004
657,0.4081999999999999
658,0.4075000000000002
659,0.40690000000000026
660,0.4062999999999999
661,0.40559999999999974
662,0.4049999999999998
663,0.4045000000000001
664,0.40390000000000015
665,0.40349999999999975
666,0.403
667,0.4025000000000003
668,0.4020999999999999
669,0.4017999999999997
670,0.4014000000000002
671,0.4009999999999998
672,0.4006999999999996
673,0.4005000000000001
674,0.40019999999999945
675,0.40000000000000036
676,0.3998999999999997
677,0.3997000000000006
678,0.3996000000000004
679,0.3995000000000002
680,0.39949999999999974
681,0.3994
682,0.3995000000000002
683,0.3996000000000004
684,0.3996999999999997
685,0.3999000000000006
686,0.4001000000000001
687,0.40039999999999987
688,0.40059999999999985
689,0.4009999999999998
690,0.40139999999999976
691,0.4017999999999997
692,0.40239999999999965
693,0.4028999999999998
694,0.4034
695,0.40420000000000034
696,0.40480000000000027
697,0.4056000000000002
698,0.4064000000000001
699,0.4072
700,0.40810000000000013
701,0.4089999999999998
702,0.41010000000000035
703,0.41109999999999935
704,0.41210000000000013
705,0.4131999999999998
706,0.41440000000000055
707,0.4155999999999995
708,0.41690000000000005
709,0.4182000000000001
710,0.4196
711,0.42079999999999984
712,0.4221999999999997
713,0.42369999999999974
714,0.4251999999999998
715,0.4266000000000001
716,0.4281000000000006
717,0.4296000000000002
718,0.43110000000000026
719,0.43269999999999964
720,0.4341999999999997
721,0.43579999999999997
722,0.43740000000000023
723,0.4388000000000005
724,0.44040000000000035
725,0.44200000000000017
726,0.4435000000000002
727,0.4449000000000001
728,0.4464999999999999
729,0.44789999999999974
730,0.44940000000000024
731,0.4506999999999999
732,0.45199999999999996
733,0.4533000000000005
734,0.45459999999999967
735,0.4558000000000004
736,0.45699999999999985
737,0.4580000000000002
738,0.45909999999999984
739,0.46009999999999973
740,0.4610000000000003
741,0.46179999999999977
742,0.4624999999999999
743,0.4632999999999998
744,0.46389999999999976
745,0.4644999999999997
746,0.4651000000000005
747,0.46560000000000024
748,0.46609999999999996
749,0.4664999999999999
750,0.4668999999999994
751,0.4672999999999998
752,0.4677000000000002
753,0.4681000000000002
754,0.46840000000000037
755,0.4688000000000003
756,0.4692999999999996
757,0.4697
758,0.4702000000000002
759,0.47060000000000013
760,0.47109999999999985
761,0.4714999999999998
762,0.47189999999999976
763,0.4721000000000002
764,0.4722000000000004
765,0.47189999999999976
766,0.4712000000000005
767,0.4703000000000004
768,0.4691000000000001
769,0.4676999999999998
770,0.46620000000000017
771,0.4645999999999999
772,0.4630000000000001
773,0.46140000000000025
774,0.45979999999999954
775,0.4583000000000004
776,0.4569000000000001
777,0.4554999999999998
778,0.4542999999999999
779,0.4531000000000005
780,0.45210000000000017
781,0.4511999999999996
782,0.4503999999999997
783,0.4498000000000002
784,0.44940000000000024
785,0.44920000000000027
786,0.4490999999999996
787,0.44920000000000027
788,0.4495
789,0.4500000000000002
790,0.4508000000000001
791,0.45169999999999977
792,0.4527999999999994
793,0.4541999999999997
794,0.4557000000000002
795,0.4575
796,0.4594999999999998
797,0.4617
798,0.46399999999999997
799,0.46650000000000036
800,0.46919999999999984
801,0.472
802,0.4750000000000001
803,0.47809999999999997
804,0.48130000000000006
805,0.4845999999999999
806,0.4878999999999998
807,0.49140000000000006
808,0.4948999999999999
809,0.49839999999999973
810,0.5013999999999998
811,0.5030000000000001
812,0.5025000000000004
813,0.5015000000000001
814,0.5004000000000004
815,0.4992000000000001
816,0.4981
817,0.4969000000000001
818,0.4958999999999998
819,0.49489999999999945
820,0.49380000000000024
821,0.4930000000000003
822,0.4921000000000002
823,0.49150000000000027
824,0.4908000000000001
825,0.4903000000000004
826,0.4900000000000002
827,0.48980000000000024
828,0.48970000000000047
829,0.4897999999999998
830,0.4900000000000002
831,0.4905000000000004
832,0.49109999999999987
833,0.4919000000000002
834,0.4927999999999999
835,0.49389999999999956
836,0.49529999999999985
837,0.4968999999999997
838,0.4986999999999999
839,0.5005999999999999
840,0.5027000000000004
841,0.5050999999999997
842,0.5077000000000003
843,0.5103
844,0.5131999999999994
845,0.5162
846,0.5193000000000003
847,0.5225000000000004
848,0.5259
849,0.5294000000000003
850,0.5329000000000002
851,0.5365000000000002
852,0.5402
853,0.5436999999999999
854,0.5474000000000001
855,0.5509999999999997
856,0.5544999999999995
857,0.5579999999999998
858,0.5613000000000006
859,0.5645000000000002
860,0.5676000000000005
861,0.5705
862,0.5733999999999999
863,0.5760000000000001
864,0.5783999999999998
865,0.5806999999999998
866,0.5829000000000004
867,0.5848
868,0.5866000000000002
869,0.5882000000000001
870,0.5896999999999997
871,0.5910999999999995
872,0.5922999999999998
873,0.5934000000000004
874,0.5943
875,0.5951
876,0.5958000000000001
877,0.5962999999999998
878,0.5968
879,0.5972000000000004
880,0.5973999999999995
881,0.5977000000000001
882,0.5978999999999997
883,0.5978999999999997
884,0.5979999999999999
885,0.5979000000000005
886,0.5978999999999997
887,0.5979000000000001
888,0.5978999999999997
889,0.5978999999999997
890,0.5980000000000003
891,0.5980999999999996
892,0.5983
893,0.5985
894,0.5987999999999998
895,0.5989999999999998
896,0.5994000000000002
897,0.5996999999999995
898,0.5998999999999999
899,0.5998999999999999
900,0.5996000000000001
901,0.5989
902,0.5979000000000001
903,0.5967999999999996
904,0.5956000000000001
905,0.5941000000000005
906,0.5926999999999998
907,0.5910999999999995
908,0.5893999999999999
909,0.5875999999999997
910,0.5856999999999997
911,0.5837999999999997
912,0.5817999999999999
913,0.5795999999999997
914,0.5773999999999999
915,0.5752000000000002
916,0.5729000000000002
917,0.5705
918,0.5680000000000001
919,0.5655999999999999
920,0.5630000000000002
921,0.5604999999999998
922,0.5579999999999998
923,0.5554000000000001
924,0.5528000000000004
925,0.5503
926,0.5477000000000003
927,0.5451999999999999
928,0.5427000000000004
929,0.5402
930,0.5377000000000005
931,0.5352000000000001
932,0.5326999999999997
933,0.5303999999999998
934,0.528
935,0.5258000000000003
936,0.5233999999999996
937,0.5211999999999999
938,0.5190999999999999
939,0.5168000000000004
940,0.5148000000000001
941,0.5126
942,0.5106000000000002
943,0.5085999999999995
944,0.5065
945,0.5044999999999997
946,0.5026000000000006
947,0.5006000000000004
948,0.4985999999999997
949,0.4966999999999997
950,0.49470000000000036
951,0.4927999999999999
952,0.49089999999999945
953,0.48899999999999944
954,0.4868999999999999
955,0.48499999999999943
956,0.48299999999999965
957,0.48099999999999943
958,0.4790000000000001
959,0.47699999999999987
960,0.4750000000000001
961,0.4729999999999994
962,0.47100000000000053
963,0.46889999999999965
964,0.4669000000000003
965,0.46489999999999965
966,0.4630000000000001
967,0.46099999999999985
968,0.4591000000000003
969,0.45719999999999983
970,0.4554
971,0.45370000000000044
972,0.45190000000000063
973,0.4502999999999999
974,0.4488000000000003
975,0.44740000000000046
976,0.44599999999999973
977,0.4448000000000003
978,0.4437000000000002
979,0.44269999999999987
980,0.44189999999999996
981,0.44120000000000026
982,0.4407000000000001
983,0.44039999999999946
984,0.4401999999999999
985,0.44020000000000037
986,0.44040000000000035
987,0.4407000000000001
988,0.4411999999999998
989,0.4419000000000004
990,0.4428000000000001
991,0.4437000000000002
992,0.44489999999999963
993,0.4461000000000004
994,0.44750000000000023
995,0.44899999999999984
996,0.4506000000000001
997,0.4523000000000006
998,0.45409999999999995
999,0.4558
1000,0.4577
1001,0.45950000000000024
1002,0.4612999999999996
1003,0.4631000000000003
1004,0.4649000000000001
1005,0.4666999999999999
1006,0.4683999999999999
1007,0.47009999999999996
1008,0.4715999999999996
1009,0.4732000000000003
1010,0.47460000000000013
1011,0.476
1012,0.47730000000000006
1013,0.47860000000000014
1014,0.47980000000000045
1015,0.48099999999999943
1016,0.48219999999999974
1017,0.4832000000000005
1018,0.48429999999999973
1019,0.4854000000000003
1020,0.48640000000000017
1021,0.4874999999999998
1022,0.4885999999999999
1023,0.4895999999999998
1024,0.4908000000000001
1025,0.4919000000000002
1026,0.49299999999999944
1027,0.49419999999999975
1028,0.4952999999999994
1029,0.49670000000000014
1030,0.4979999999999998
1031,0.49929999999999986
1032,0.5006999999999997
1033,0.5021000000000004
1034,0.5036
1035,0.5050999999999997
1036,0.5065999999999997
1037,0.5082
1038,0.5097999999999998
1039,0.5113999999999996
1040,0.5130999999999997
1041,0.5146999999999995
1042,0.5164999999999997
1043,0.5182000000000002
1044,0.5197999999999996
1045,0.5215000000000001
1046,0.5232000000000006
1047,0.5248000000000004
1048,0.5264000000000002
1049,0.5279999999999996
1050,0.5294999999999996
1051,0.5310000000000001
1052,0.5324
1053,0.5337000000000005
1054,0.5349000000000004
1055,0.5359999999999996
1056,0.5370000000000004
1057,0.5379000000000005
1058,0.5386000000000002
1059,0.5392000000000001
1060,0.5395999999999996
1061,0.5397999999999996
1062,0.5397000000000003
1063,0.5393000000000003
1064,0.5387999999999997
1065,0.5379
1066,0.5366999999999997
1067,0.5350999999999999
1068,0.5331999999999999
1069,0.5309000000000004
1070,0.5284
1071,0.5253000000000001
1072,0.5221
1073,0.5185000000000004
1074,0.5145999999999997
1075,0.5105
1076,0.5063
1077,0.5017999999999998
1078,0.4972000000000003
1079,0.4925999999999995
1080,0.48799999999999955
1081,0.48319999999999963
1082,0.47850000000000037
1083,0.4739
1084,0.46930000000000005
1085,0.4648000000000003
1086,0.4602999999999997
1087,0.45609999999999973
1088,0.45179999999999954
1089,0.44779999999999953
1090,0.44389999999999974
1091,0.4401999999999995
1092,0.4366000000000003
1093,0.43320000000000025
1094,0.43000000000000016
1095,0.42700000000000005
1096,0.42410000000000014
1097,0.4213999999999998
1098,0.41889999999999983
1099,0.4166000000000003
1100,0.41449999999999987
1101,0.41250000000000053
1102,0.41080000000000005
1103,0.4093
1104,0.40790000000000015
1105,0.40669999999999984
1106,0.4057000000000004
1107,0.40500000000000025
1108,0.4043000000000001
1109,0.4039000000000006
1110,0.40359999999999996
1111,0.40349999999999975
1112,0.40359999999999996
1113,0.4037999999999995
1114,0.4043000000000001
1115,0.40490000000000004
1116,0.4056000000000002
1117,0.40659999999999963
1118,0.40759999999999996
1119,0.40890000000000004
1120,0.4102999999999999
1121,0.4118999999999997
1122,0.41369999999999996
1123,0.41549999999999976
1124,0.41759999999999975
1125,0.4197000000000002
1126,0.42200000000000015
1127,0.4243999999999999
1128,0.42700000000000005
1129,0.4296000000000002
1130,0.43249999999999966
1131,0.43539999999999957
1132,0.4384000000000001
1133,0.44159999999999977
1134,0.44479999999999986
1135,0.4481000000000006
1136,0.4517000000000002
1137,0.45509999999999984
1138,0.4588000000000001
1139,0.46250000000000036
1140,0.4661999999999997
1141,0.46999999999999975
1142,0.4739
1143,0.4778000000000002
1144,0.48150000000000004
1145,0.4851000000000001
1146,0.4881000000000002
1147,0.48980000000000024
1148,0.4901
1149,0.48970000000000047
1150,0.4889999999999999
1151,0.4881999999999995
1152,0.4873000000000003
1153,0.48619999999999974
1154,0.4851000000000001
1155,0.4838999999999998
1156,0.48270000000000035
1157,0.4813000000000005
1158,0.4799000000000002
1159,0.4784999999999999
1160,0.4771000000000001
1161,0.4755999999999996
1162,0.4740000000000002
1163,0.47239999999999993
1164,0.4708000000000001
1165,0.46930000000000005
1166,0.4676999999999998
1167,0.46609999999999996
1168,0.46460000000000035
1169,0.4631000000000003
1170,0.4615999999999998
1171,0.4601999999999995
1172,0.45889999999999986
1173,0.45769999999999955
1174,0.4565999999999999
1175,0.45560000000000045
1176,0.4546000000000001
1177,0.45389999999999997
1178,0.45330000000000004
1179,0.4528000000000003
1180,0.4523999999999999
1181,0.4521999999999995
1182,0.45210000000000017
1183,0.45219999999999994
1184,0.4525000000000001
1185,0.4529000000000001
1186,0.45340000000000025
1187,0.45409999999999995
1188,0.4549000000000003
1189,0.4558000000000004
1190,0.45690000000000053
1191,0.4580000000000002
1192,0.4591999999999996
1193,0.46050000000000013
1194,0.4619000000000004
1195,0.46330000000000027
1196,0.4647000000000001
1197,0.4661999999999997
1198,0.4677000000000002
1199,0.4691000000000001
1200,0.4706999999999999
1201,0.4720000000000004
1202,0.47340000000000027
1203,0.47470000000000034
1204,0.4759000000000002
1205,0.4771000000000001
1206,0.4782000000000002
1207,0.47929999999999984
1208,0.4802000000000004
1209,0.48099999999999987
1210,0.48170000000000046
1211,0.4822999999999995
1212,0.4828999999999999
1213,0.4832000000000001
1214,0.4836000000000005
1215,0.48380000000000045
1216,0.4839000000000002
1217,0.4841000000000002
1218,0.48409999999999975
1219,0.4839000000000002
1220,0.4839000000000002
1221,0.48370000000000024
1222,0.4833999999999996
1223,0.4832000000000001
1224,0.4828999999999999
1225,0.4825999999999997
1226,0.4822000000000002
1227,0.48180000000000023
1228,0.48150000000000004
1229,0.4811000000000005
1230,0.4806999999999997
1231,0.48030000000000017
1232,0.4799000000000002
1233,0.47950000000000026
1234,0.4791000000000003
1235,0.4786999999999999
1236,0.4782999999999995
1237,0.4780000000000002
1238,0.47769999999999957
1239,0.47719999999999985
1240,0.4769000000000001
1241,0.4765000000000006
1242,0.47619999999999996
1243,0.47570000000000023
1244,0.47540000000000004
1245,0.47500000000000053
1246,0.47450000000000037
1247,0.47409999999999997
1248,0.4734999999999996
1249,0.4730000000000003
1250,0.47250000000000014
1251,0.4719000000000002
1252,0.47109999999999985
1253,0.4703999999999997
1254,0.4695999999999998
1255,0.4688000000000003
1256,0.4678
1257,0.4669000000000003
1258,0.4658000000000002
1259,0.46469999999999967
1260,0.46350000000000025
1261,0.46220000000000017
1262,0.4609000000000001
1263,0.45940000000000003
1264,0.4580000000000002
1265,0.4563999999999999
1266,0.45479999999999965
1267,0.45310000000000006
1268,0.45150000000000023
1269,0.4497
1270,0.44789999999999974
1271,0.4461000000000004
1272,0.4441999999999995
1273,0.44220000000000015
1274,0.44030000000000014
1275,0.4384000000000001
1276,0.43640000000000034
1277,0.4344000000000001
1278,0.4325000000000001
1279,0.4304999999999999
1280,0.42859999999999987
1281,0.42669999999999986
1282,0.42500000000000027
1283,0.42310000000000025
