timeframe,homo-lumo_gap
357,1.2761999999999998
358,1.2746
359,1.2742
360,1.2748000000000004
361,1.2760000000000002
362,1.2771999999999997
363,1.2783000000000002
364,1.2788000000000004
365,1.2789000000000001
366,1.2784000000000004
367,1.2771999999999997
368,1.2750000000000004
369,1.2718000000000003
370,1.2676000000000003
371,1.2624999999999997
372,1.2567
373,1.2505999999999995
374,1.2445
375,1.2386
376,1.2332
377,1.2282000000000002
378,1.2234999999999996
379,1.2191000000000005
380,1.2149
381,1.2107
382,1.2064000000000004
383,1.2019000000000006
384,1.1972
385,1.1921
386,1.1865
387,1.1803
388,1.1734999999999998
389,1.1662000000000003
390,1.1582
391,1.1497000000000002
392,1.1409000000000002
393,1.1319
394,1.1230000000000002
395,1.1145999999999998
396,1.1069
397,1.1002999999999998
398,1.0948000000000002
399,1.0903999999999998
400,1.0867999999999998
401,1.0838999999999999
402,1.0816999999999997
403,1.0798999999999999
404,1.0788999999999995
405,1.0785000000000005
406,1.0785999999999998
407,1.0793999999999997
408,1.0804000000000005
409,1.0814000000000004
410,1.0823999999999998
411,1.0833
412,1.0841000000000003
413,1.0848999999999998
414,1.0858999999999996
415,1.0871000000000004
416,1.0888
417,1.0907999999999998
418,1.093
419,1.0955
420,1.0980999999999996
421,1.1009000000000002
422,1.1039999999999996
423,1.1073999999999997
424,1.1114000000000002
425,1.1158000000000001
426,1.1204999999999998
427,1.1255000000000002
428,1.1302999999999996
429,1.1347999999999998
430,1.1391999999999998
431,1.1433
432,1.1475
433,1.1517999999999997
434,1.1562999999999999
435,1.1607000000000003
436,1.1650999999999998
437,1.169
438,1.1725999999999996
439,1.1758999999999995
440,1.1788999999999996
441,1.1819000000000002
442,1.1848999999999998
443,1.1877
444,1.1904
445,1.1928999999999998
446,1.1947
447,1.1961000000000004
448,1.1967999999999996
449,1.1971999999999996
450,1.1972
451,1.1974999999999998
452,1.1974999999999998
453,1.1974999999999998
454,1.1977000000000002
455,1.1978999999999997
456,1.1979000000000002
457,1.1979000000000002
458,1.1976000000000004
459,1.1976000000000004
460,1.1976
461,1.1976999999999998
462,1.198
463,1.1983000000000006
464,1.1985000000000001
465,1.1982999999999997
466,1.1974999999999998
467,1.1963
468,1.1947000000000005
469,1.1927999999999996
470,1.1907999999999999
471,1.1886999999999999
472,1.1864000000000003
473,1.1841000000000004
474,1.1815000000000002
475,1.1785999999999999
476,1.1755
477,1.1726
478,1.1700000000000004
479,1.1679000000000004
480,1.1663000000000006
481,1.1652999999999998
482,1.1647999999999996
483,1.1644999999999999
484,1.1645999999999996
485,1.165
486,1.1656999999999997
487,1.1669
488,1.1684
489,1.1705
490,1.1728999999999998
491,1.1755
492,1.1782
493,1.181
494,1.1837
495,1.1865
496,1.1894
497,1.1926
498,1.1961
499,1.1996999999999995
500,1.2032999999999996
501,1.2071
502,1.2108000000000003
503,1.2144999999999997
504,1.2183000000000002
505,1.2221000000000002
506,1.2258999999999998
507,1.23
508,1.2339999999999995
509,1.238
510,1.2418000000000005
511,1.2454999999999998
512,1.249
513,1.2523
514,1.2556000000000003
515,1.2588
516,1.262
517,1.2653000000000003
518,1.2686000000000002
519,1.2717999999999998
520,1.2749000000000001
521,1.2777000000000003
522,1.2803000000000004
523,1.2826
524,1.2845
525,1.286
526,1.2870999999999997
527,1.2877
528,1.2877999999999998
529,1.2873999999999999
530,1.2867000000000002
531,1.2855999999999996
532,1.2841
533,1.2826000000000004
534,1.2807
535,1.2788
536,1.2767
537,1.2747000000000002
538,1.2726000000000002
539,1.2708000000000004
540,1.2690000000000006
541,1.2674000000000003
542,1.2660999999999998
543,1.2650000000000001
544,1.2643999999999997
545,1.2640000000000002
546,1.2639
547,1.2641000000000004
548,1.2645
549,1.2652
550,1.2662999999999998
551,1.2677999999999998
552,1.2696999999999998
553,1.2720999999999996
554,1.2748
555,1.2776999999999998
556,1.2809999999999997
557,1.2841999999999998
558,1.2875999999999999
559,1.2913000000000001
560,1.2951000000000001
561,1.2992000000000004
562,1.3035999999999999
563,1.3081000000000005
564,1.3126999999999995
565,1.3173000000000004
566,1.3219000000000003
567,1.3263999999999996
568,1.331
569,1.3356000000000003
570,1.3401
571,1.3445999999999998
572,1.3487
573,1.3527
574,1.3563
575,1.3597000000000001
576,1.3628
577,1.3655
578,1.3679000000000001
579,1.3699
580,1.3717000000000001
581,1.3729999999999998
582,1.3743000000000003
583,1.3752
584,1.3761999999999999
585,1.3771000000000004
586,1.3779999999999997
587,1.379
588,1.3803
589,1.3818000000000001
590,1.3835000000000002
591,1.3854999999999995
592,1.3878
593,1.3902999999999999
594,1.3931000000000004
595,1.3960000000000004
596,1.3988999999999998
597,1.4017
598,1.4043999999999999
599,1.4069000000000003
600,1.4091
601,1.4111000000000002
602,1.4128000000000003
603,1.4144
604,1.4155999999999995
605,1.4165999999999999
606,1.4172999999999996
607,1.4178999999999995
608,1.4182000000000001
609,1.4186000000000005
610,1.4188999999999998
611,1.4193000000000002
612,1.4197000000000002
613,1.4199000000000002
614,1.42
615,1.4197000000000006
616,1.419
617,1.4180000000000001
618,1.4166000000000003
619,1.4148999999999998
620,1.4129999999999998
621,1.4109999999999996
622,1.4087999999999998
623,1.4063999999999997
624,1.4038
625,1.4012000000000002
626,1.3986999999999998
627,1.3962999999999997
628,1.3943000000000003
629,1.3925000000000005
630,1.3912000000000004
631,1.3901000000000003
632,1.3891
633,1.3884000000000003
634,1.3878000000000004
635,1.3875000000000002
636,1.3875000000000002
637,1.3876000000000004
638,1.3877999999999995
639,1.3877999999999995
640,1.3876999999999997
641,1.3873000000000002
642,1.3866999999999998
643,1.3860000000000001
644,1.3851
645,1.3844000000000003
646,1.3836
647,1.3824999999999998
648,1.3811
649,1.3794999999999997
650,1.3775
651,1.3752
652,1.3729
653,1.3705000000000003
654,1.3681999999999999
655,1.3656000000000001
656,1.3631000000000002
657,1.3603999999999998
658,1.3575
659,1.3547000000000002
660,1.3517999999999994
661,1.3492999999999995
662,1.3468
663,1.3444999999999996
664,1.3422999999999998
665,1.3399999999999999
666,1.3373999999999997
667,1.3346999999999998
668,1.3318999999999996
669,1.3288000000000002
670,1.3256999999999999
671,1.3224999999999998
672,1.3193000000000006
673,1.3163
674,1.3130999999999995
675,1.3100999999999998
676,1.3072
677,1.3045999999999998
678,1.3025000000000007
679,1.3006000000000002
680,1.2989000000000002
681,1.2971999999999997
682,1.2952000000000004
683,1.2928000000000002
684,1.2895999999999996
685,1.2857999999999996
686,1.2812999999999999
687,1.2760000000000002
688,1.2701000000000002
689,1.2636999999999996
690,1.2566000000000002
691,1.2486000000000002
692,1.2395999999999998
693,1.2296999999999998
694,1.2195000000000005
695,1.2098999999999998
696,1.2014000000000005
697,1.1946000000000003
698,1.1897000000000002
699,1.1863000000000001
700,1.1838000000000002
701,1.1810999999999998
702,1.1770999999999998
703,1.1716000000000002
704,1.1652
705,1.1578999999999997
706,1.1505999999999998
707,1.1433999999999997
708,1.1363000000000003
709,1.1295000000000002
710,1.1227000000000005
711,1.1161999999999996
712,1.1096999999999997
713,1.1034000000000002
714,1.0974
715,1.0918999999999999
716,1.0870999999999995
717,1.0827
718,1.0788000000000002
719,1.0749999999999997
720,1.0715000000000003
721,1.0681000000000003
722,1.0648
723,1.0616999999999996
724,1.0589
725,1.0564
726,1.0541000000000005
727,1.0522000000000005
728,1.0504000000000002
729,1.0487000000000002
730,1.0473
731,1.0461999999999998
732,1.0452999999999997
733,1.0446999999999997
734,1.0442
735,1.0437000000000003
736,1.0432000000000001
737,1.0424000000000002
738,1.0416000000000003
739,1.0405999999999995
740,1.0397999999999996
741,1.0392000000000001
742,1.0387
743,1.0386000000000002
744,1.0387000000000004
745,1.0390000000000001
746,1.0396000000000005
747,1.0404000000000004
748,1.0415
749,1.0431
750,1.0451000000000001
751,1.0475999999999996
752,1.0505
753,1.0535999999999999
754,1.0566000000000004
755,1.0595000000000003
756,1.0621999999999998
757,1.0648
758,1.0671999999999997
759,1.0697999999999999
760,1.073
761,1.0762000000000005
762,1.0796999999999999
763,1.0833
764,1.0867999999999998
765,1.0903000000000005
766,1.0936
767,1.0966000000000005
768,1.0994999999999995
769,1.1024000000000003
770,1.1048999999999998
771,1.1070999999999995
772,1.1089000000000002
773,1.1100000000000003
774,1.1105
775,1.1105999999999994
776,1.1105
777,1.1103
778,1.1101999999999999
779,1.1103000000000005
780,1.1108000000000002
781,1.1114000000000002
782,1.1121000000000003
783,1.1130999999999998
784,1.1141999999999999
785,1.1155000000000004
786,1.1172
787,1.1192999999999995
788,1.1214999999999997
789,1.1240999999999994
790,1.1265000000000005
791,1.1288999999999998
792,1.1311
793,1.1332000000000004
794,1.1352999999999995
795,1.1374000000000004
796,1.1397
797,1.1423999999999999
798,1.1448999999999998
799,1.1473
800,1.1495000000000002
801,1.1514000000000002
802,1.1532
803,1.1553000000000004
804,1.1575000000000002
805,1.1599999999999997
806,1.1629999999999998
807,1.1660000000000004
808,1.1688
809,1.1713999999999998
810,1.1739000000000002
811,1.1766
812,1.1797
813,1.1835000000000004
814,1.1881
815,1.1931000000000003
816,1.1982999999999997
817,1.2037
818,1.2088999999999999
819,1.2142
820,1.2197
821,1.2258
822,1.2323
823,1.2391
824,1.2460999999999998
825,1.2527999999999997
826,1.2593
827,1.2651
828,1.2703999999999995
829,1.2755
830,1.2804999999999995
831,1.2851
832,1.2894999999999999
833,1.2933000000000003
834,1.2963
835,1.2983000000000002
836,1.2992999999999997
837,1.2994000000000003
838,1.2986000000000004
839,1.2971
840,1.2947000000000002
841,1.2915
842,1.2873999999999999
843,1.2821000000000002
844,1.2756000000000003
845,1.2681
846,1.2597
847,1.2508
848,1.2419000000000002
849,1.2329999999999997
850,1.2245000000000004
851,1.2162999999999995
852,1.2085
853,1.2006999999999999
854,1.1930999999999998
855,1.186
856,1.1795
857,1.1738
858,1.1691000000000003
859,1.1656000000000004
860,1.1627999999999994
861,1.1604999999999999
862,1.1586000000000003
863,1.1566000000000005
864,1.1545999999999998
865,1.1528999999999998
866,1.1518000000000002
867,1.1517000000000004
868,1.1528999999999998
869,1.1558000000000002
870,1.1601
871,1.1657000000000002
872,1.1721999999999997
873,1.1793
874,1.1871000000000005
875,1.1953000000000005
876,1.2039
877,1.2129999999999996
878,1.2225000000000001
879,1.2323
880,1.2422
881,1.2519
882,1.2614
883,1.2706
884,1.2798000000000003
885,1.2889000000000004
886,1.2983999999999996
887,1.3083999999999998
888,1.3192
889,1.3307000000000002
890,1.3430999999999997
891,1.3560999999999996
892,1.3694999999999995
893,1.3831000000000002
894,1.3965999999999998
895,1.4097999999999997
896,1.4225999999999996
897,1.4347999999999996
898,1.4466999999999999
899,1.4582000000000002
900,1.4691999999999998
901,1.4799999999999995
902,1.4902000000000006
903,1.5
904,1.5091999999999999
905,1.5179
906,1.5261
907,1.5323000000000002
908,1.5337999999999998
909,1.5324
910,1.5303000000000004
911,1.5278000000000005
912,1.5252999999999997
913,1.5229000000000004
914,1.5206000000000004
915,1.5189
916,1.5175999999999998
917,1.5166
918,1.5162
919,1.5163000000000002
920,1.5168
921,1.5177999999999998
922,1.5195000000000003
923,1.5219999999999998
924,1.5253
925,1.5292000000000003
926,1.5335
927,1.5378000000000003
928,1.5418000000000003
929,1.5450999999999997
930,1.5477000000000003
931,1.549
932,1.5488999999999997
933,1.5474
934,1.5445000000000002
935,1.5405000000000002
936,1.5356
937,1.5301
938,1.5241999999999996
939,1.5180000000000002
940,1.5117999999999996
941,1.5053000000000005
942,1.4988000000000001
943,1.492
944,1.4849
945,1.4772999999999996
946,1.4692000000000003
947,1.4606000000000003
948,1.4511999999999996
949,1.4413
950,1.4312
951,1.4206000000000003
952,1.4102000000000001
953,1.3998000000000004
954,1.3898000000000001
955,1.3801
956,1.371
957,1.3624999999999998
958,1.3549000000000002
959,1.3485
960,1.3432000000000004
961,1.3392
962,1.3365
963,1.3348999999999998
964,1.3345000000000002
965,1.3349999999999995
966,1.3364000000000003
967,1.3383999999999996
968,1.3409000000000004
969,1.3431000000000002
970,1.3438999999999997
971,1.3413999999999997
972,1.3345000000000002
973,1.3248000000000002
974,1.3138000000000005
975,1.3024
976,1.2908
977,1.2793
978,1.2678999999999996
979,1.2564000000000002
980,1.2450999999999999
981,1.2335999999999996
982,1.2224000000000004
983,1.2114000000000003
984,1.2008999999999999
985,1.1906999999999996
986,1.1808999999999994
987,1.1711999999999998
988,1.1614999999999998
989,1.1518000000000002
990,1.1422000000000003
991,1.1328000000000005
992,1.1239
993,1.1156000000000001
994,1.1080999999999999
995,1.1016
996,1.0958
997,1.0907999999999998
998,1.0867
999,1.0835000000000004
1000,1.0815999999999995
1001,1.0806
1002,1.081
1003,1.0827999999999998
1004,1.0860000000000003
1005,1.0900999999999996
1006,1.0953
1007,1.1010999999999997
1008,1.1075999999999997
1009,1.1150000000000002
1010,1.1229999999999998
1011,1.1316000000000002
1012,1.1407999999999996
1013,1.1502000000000003
1014,1.1593
1015,1.1670000000000003
1016,1.1718000000000002
1017,1.1734
1018,1.1732
1019,1.1723000000000003
1020,1.1715
1021,1.1713
1022,1.1717
1023,1.1724999999999999
1024,1.1738
1025,1.1750999999999996
1026,1.1762000000000001
1027,1.1772000000000005
1028,1.1784
1029,1.1798999999999995
1030,1.1821000000000002
1031,1.1847999999999996
1032,1.1877999999999997
1033,1.1905000000000001
1034,1.1921000000000004
1035,1.1923
1036,1.1909999999999998
1037,1.189
1038,1.1863000000000001
1039,1.1833999999999998
1040,1.1805999999999996
1041,1.1778999999999997
1042,1.1753
1043,1.1729999999999996
1044,1.1711
1045,1.1697000000000002
1046,1.1690000000000005
1047,1.169
1048,1.1698000000000004
1049,1.1713
1050,1.1735000000000002
1051,1.1761999999999997
1052,1.1793999999999998
1053,1.1828999999999996
1054,1.1869
1055,1.1910000000000003
1056,1.1954000000000002
1057,1.1998999999999995
1058,1.2046000000000001
1059,1.2090000000000005
1060,1.2132
1061,1.2172
1062,1.2208999999999999
1063,1.2245000000000004
1064,1.2277999999999998
1065,1.2308000000000003
1066,1.2333000000000003
1067,1.2353
1068,1.2366000000000001
1069,1.2374000000000005
1070,1.2376999999999994
1071,1.2379000000000002
1072,1.2378
1073,1.2376
1074,1.237
1075,1.2362000000000002
1076,1.2348999999999997
1077,1.2334999999999998
1078,1.2321
1079,1.2307000000000001
1080,1.2298
1081,1.229
1082,1.2288000000000006
1083,1.2288000000000001
1084,1.2291000000000003
1085,1.2295000000000003
1086,1.23
1087,1.2302999999999997
1088,1.2301000000000002
1089,1.2292
1090,1.2275
1091,1.2250999999999999
1092,1.2224999999999997
1093,1.2197
1094,1.217
1095,1.2146
1096,1.2125
1097,1.2107999999999999
1098,1.2091000000000003
1099,1.2075999999999998
1100,1.2061000000000002
1101,1.2045000000000003
1102,1.2028999999999996
1103,1.2015999999999996
1104,1.2004000000000001
1105,1.1995
1106,1.1989
1107,1.1984
1108,1.1979000000000002
1109,1.1973999999999996
1110,1.1968999999999999
1111,1.1965000000000003
1112,1.1964999999999995
1113,1.1968
1114,1.1975999999999996
1115,1.1987999999999999
1116,1.2007000000000003
1117,1.2028999999999996
1118,1.2058
1119,1.2092
1120,1.2132000000000005
1121,1.2176999999999998
1122,1.2229999999999994
1123,1.2288000000000001
1124,1.2351999999999999
1125,1.2422000000000004
1126,1.2494999999999998
1127,1.2568999999999995
1128,1.2645
1129,1.2719000000000005
1130,1.2790999999999997
1131,1.2858999999999998
1132,1.2923999999999998
1133,1.2986000000000004
1134,1.3043
1135,1.3098999999999994
1136,1.3150000000000004
1137,1.3196999999999997
1138,1.3240000000000003
1139,1.3277999999999994
1140,1.3313000000000001
1141,1.3347000000000002
1142,1.3382999999999998
1143,1.342
1144,1.3459999999999996
1145,1.3502
1146,1.3543999999999996
1147,1.3584
1148,1.3623000000000003
1149,1.3659000000000003
1150,1.3693
1151,1.3727000000000005
1152,1.3761
1153,1.3794
1154,1.3824
1155,1.3847999999999998
1156,1.3867999999999996
1157,1.3884000000000003
1158,1.3897999999999997
1159,1.3910000000000005
1160,1.3923
1161,1.3935000000000004
1162,1.3946999999999994
1163,1.3959000000000001
1164,1.3970000000000002
1165,1.3980000000000001
1166,1.3988
1167,1.3991000000000002
1168,1.3988999999999994
1169,1.3981
1170,1.3967
1171,1.3948
1172,1.3924000000000003
1173,1.3900000000000006
1174,1.3877000000000006
1175,1.3854000000000002
1176,1.3833999999999995
1177,1.3817
1178,1.3802000000000003
1179,1.379
1180,1.3779999999999997
1181,1.3770999999999995
1182,1.376
1183,1.3746
1184,1.3729
1185,1.3706000000000005
1186,1.3678000000000003
1187,1.3642000000000003
1188,1.3598000000000003
1189,1.3546
1190,1.3483
1191,1.3408999999999995
1192,1.3324999999999996
1193,1.3232000000000004
1194,1.3132000000000001
1195,1.3029000000000002
1196,1.2925999999999997
1197,1.2822999999999998
1198,1.2722999999999995
1199,1.2620999999999998
1200,1.2520000000000002
1201,1.2418000000000005
1202,1.2317
1203,1.2218
1204,1.2125
1205,1.2039999999999997
1206,1.1963000000000004
1207,1.1892
1208,1.1827000000000005
1209,1.1763999999999997
1210,1.1702999999999997
1211,1.1644999999999999
1212,1.1593000000000004
1213,1.1549
1214,1.1513
1215,1.1484999999999999
1216,1.1467
1217,1.1452999999999998
1218,1.1443999999999996
1219,1.1435
1220,1.1427
1221,1.1423999999999999
1222,1.1425
1223,1.1435
1224,1.1453999999999995
1225,1.1482
1226,1.1514999999999995
1227,1.1546999999999996
1228,1.1572999999999998
1229,1.1590000000000003
1230,1.1597
1231,1.1597
1232,1.1592000000000002
1233,1.1587999999999994
1234,1.1588000000000003
1235,1.1593999999999998
1236,1.1601
1237,1.1606999999999998
1238,1.1609999999999996
1239,1.1613000000000002
1240,1.1618
1241,1.1625
1242,1.1636999999999995
1243,1.1646000000000005
1244,1.1646999999999998
1245,1.1637000000000004
1246,1.1615000000000002
1247,1.1582
1248,1.1544999999999996
1249,1.1506000000000003
1250,1.1468999999999996
1251,1.1434999999999995
1252,1.1405000000000003
1253,1.1377000000000002
1254,1.1351
1255,1.1326999999999998
1256,1.1307
1257,1.129
1258,1.1278000000000001
1259,1.1271999999999998
1260,1.1271000000000004
1261,1.1273999999999997
1262,1.1279999999999997
1263,1.1285999999999996
1264,1.1288000000000005
1265,1.1284999999999998
1266,1.1273000000000004
1267,1.1254
1268,1.1229000000000005
1269,1.1202
1270,1.1172999999999997
1271,1.1143999999999998
1272,1.1116000000000001
1273,1.1089000000000002
1274,1.1061
1275,1.1035000000000004
1276,1.1012999999999997
1277,1.0997999999999997
1278,1.0997000000000003
1279,1.1009000000000002
1280,1.1035000000000004
1281,1.1073
1282,1.1118999999999999
1283,1.117
1284,1.1222999999999996
1285,1.1277999999999997
1286,1.1338999999999997
1287,1.1403999999999996
1288,1.1477000000000004
1289,1.1555000000000004
1290,1.1635
1291,1.1714000000000002
1292,1.1791
1293,1.1863000000000001
1294,1.1929999999999996
1295,1.1995999999999998
1296,1.2061999999999995
1297,1.2131000000000003
1298,1.2202000000000002
1299,1.2273999999999994
1300,1.2341999999999995
1301,1.2401999999999997
1302,1.2449000000000003
1303,1.2485
1304,1.251
1305,1.2528000000000001
1306,1.2540000000000004
1307,1.2547999999999995
1308,1.255
1309,1.2544999999999997
1310,1.2532000000000005
1311,1.2513
1312,1.2488000000000001
1313,1.2460999999999998
1314,1.2435
1315,1.2409
1316,1.2384
1317,1.2358999999999996
1318,1.2332
1319,1.2303000000000002
1320,1.2272000000000003
1321,1.2243
1322,1.2217000000000002
1323,1.2194999999999996
1324,1.2179000000000002
1325,1.2167000000000003
1326,1.2157999999999998
1327,1.2148999999999996
1328,1.2138999999999998
1329,1.2130999999999998
1330,1.2123
1331,1.2121
1332,1.2123999999999997
1333,1.2132
1334,1.2146999999999997
1335,1.2165
1336,1.2186999999999997
1337,1.2212
1338,1.2241
1339,1.2275
1340,1.2317
1341,1.2366000000000006
1342,1.2424000000000004
1343,1.2488000000000006
1344,1.2557
1345,1.2629000000000001
1346,1.2702000000000004
1347,1.2774999999999999
1348,1.2847999999999997
1349,1.2921000000000005
1350,1.2996000000000003
1351,1.3069999999999995
1352,1.3146000000000004
1353,1.322
1354,1.3291
1355,1.3359999999999999
1356,1.3423999999999996
1357,1.3487000000000005
1358,1.3547999999999996
1359,1.3604999999999996
1360,1.3660999999999999
1361,1.3710000000000004
1362,1.3754999999999997
1363,1.3792999999999997
1364,1.3824999999999998
1365,1.3850000000000002
1366,1.3872000000000004
1367,1.3888999999999996
1368,1.3905000000000003
1369,1.3919000000000001
1370,1.3929999999999998
1371,1.3936000000000002
1372,1.3938000000000001
1373,1.3933999999999997
1374,1.3921999999999999
1375,1.3907000000000003
